"","player_name","good_cov_preds","grade_OE","season","down","distance","defense","offense","qb","coverage_grade","primary_coverage","EPA","season_position"
"11214","David Mayo",0.8975235,0.08238651,2022,1,10,"WAS","DET","Jared Goff",0,0,0.515,"LB"
"11215","Bobby McCain",0.8312664,0.1166436,2022,1,10,"WAS","DET","Jared Goff",0,0,0.438,"S"
"11216","Cole Holcomb",0.8540594,-0.8741494,2022,1,10,"WAS","DET","Jared Goff",-0.25,0,0.438,"LB"
"11217","Kendall Fuller",0.8954647,0.1600253,2022,1,10,"WAS","DET","Jared Goff",0,0,0.438,"CB"
"11218","William Jackson III",0.9443614,0.1111286,2022,1,10,"WAS","DET","Jared Goff",0,0,0.438,"CB"
"11219","Darrick Forrest",0.8954647,0.05244527,2022,1,10,"WAS","DET","Jared Goff",0,1,0.438,"S"
"11220","Benjamin St-Juste",0.9972496,-0.9417596,2022,1,10,"WAS","DET","Jared Goff",-0.25,0,0.438,"CB"
"11221","Cole Holcomb",0.9454539,-0.9655439,2022,1,10,"WAS","DET","Jared Goff",-0.25,1,1.466,"LB"
"11222","William Jackson III",0.7874897,0.2680003,2022,1,10,"WAS","DET","Jared Goff",0,0,1.466,"CB"
"11223","Shaka Toney",0.8212728,0.1787272,2022,1,10,"WAS","DET","Jared Goff",0,0,1.466,"ED"
"11224","Kendall Fuller",0.884455,0.171035,2022,1,10,"WAS","DET","Jared Goff",0,0,1.466,"CB"
"11225","Bobby McCain",0.7918862,0.1560238,2022,1,10,"WAS","DET","Jared Goff",0,0,1.466,"S"
"11226","Darrick Forrest",0.740726,0.207184,2022,1,10,"WAS","DET","Jared Goff",0,0,1.466,"S"
"11227","Benjamin St-Juste",0.9969567,-0.9414667,2022,1,10,"WAS","DET","Jared Goff",-0.5,0,1.466,"CB"
"11228","Kendall Fuller",0.9951004,0.06038962,2022,1,3,"WAS","DET","Jared Goff",0,0,1.009,"CB"
"11229","Jamin Davis",0.9969567,-0.01704665,2022,1,3,"WAS","DET","Jared Goff",0,0,1.009,"LB"
"11230","Cole Holcomb",0.9951004,-0.01519038,2022,1,3,"WAS","DET","Jared Goff",0,0,1.009,"LB"
"11231","Bobby McCain",0.9978936,-0.04998358,2022,1,3,"WAS","DET","Jared Goff",0,0,1.009,"S"
"11232","William Jackson III",0.9952125,0.06027753,2022,1,3,"WAS","DET","Jared Goff",0,0,1.009,"CB"
"11233","Benjamin St-Juste",0.9978936,0.05759642,2022,1,3,"WAS","DET","Jared Goff",0,0,1.009,"CB"
"11234","Darrick Forrest",0.9974447,-1.049535,2022,1,3,"WAS","DET","Jared Goff",-0.5,1,1.009,"S"
"11235","Tracy Walker",0.6578868,0.2900232,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.133,"S"
"11236","Malcolm Rodriguez",0.882148,0.09776204,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.133,"LB"
"11237","Alex Anzalone",0.6745392,0.3053708,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.133,"LB"
"11238","Will Harris",0.9149058,0.1405842,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.133,"CB"
"11239","DeShon Elliott",0.9066905,0.04121945,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.133,"S"
"11240","Mike Hughes",0.8449219,-0.7894319,2022,1,10,"DET","WAS","Carson Wentz",-0.5,1,-0.133,"CB"
"11241","Jeffrey Okudah",0.765955,0.289535,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.133,"CB"
"11242","DeShon Elliott",0.765955,0.181955,2022,2,6,"DET","WAS","Carson Wentz",0,0,-0.947,"S"
"11243","Mike Hughes",0.9978015,0.05768854,2022,2,6,"DET","WAS","Carson Wentz",0,0,-0.947,"CB"
"11244","Tracy Walker",0.8728804,0.07502962,2022,2,6,"DET","WAS","Carson Wentz",0.5,1,-0.947,"S"
"11245","Jeffrey Okudah",0.918984,-0.863494,2022,2,6,"DET","WAS","Carson Wentz",-0.5,0,-0.947,"CB"
"11246","Malcolm Rodriguez",0.9952917,-0.01538169,2022,2,6,"DET","WAS","Carson Wentz",0,0,-0.947,"LB"
"11247","Will Harris",0.6682929,0.3871971,2022,2,6,"DET","WAS","Carson Wentz",0,0,-0.947,"CB"
"11248","Alex Anzalone",0.8206106,0.1592994,2022,2,6,"DET","WAS","Carson Wentz",0,0,-0.947,"LB"
"11249","Tracy Walker",0.9302266,0.01768337,2022,3,6,"DET","WAS","Carson Wentz",0,0,2.13,"S"
"11250","Jeffrey Okudah",0.8005383,0.2549517,2022,3,6,"DET","WAS","Carson Wentz",0,0,2.13,"CB"
"11251","Julian Okwara",0.7752965,-0.7752965,2022,3,6,"DET","WAS","Carson Wentz",-0.25,1,2.13,"ED"
"11252","Chris Board",0.9971446,-0.01723463,2022,3,6,"DET","WAS","Carson Wentz",0,0,2.13,"LB"
"11253","Mike Hughes",0.9112368,0.1442532,2022,3,6,"DET","WAS","Carson Wentz",0,0,2.13,"CB"
"11254","DeShon Elliott",0.8299978,0.1179122,2022,3,6,"DET","WAS","Carson Wentz",0,0,2.13,"S"
"11255","Will Harris",0.9942082,-0.9387182,2022,3,6,"DET","WAS","Carson Wentz",-0.25,0,2.13,"CB"
"11256","Charles Harris",0.9973253,0.002674674,2022,3,6,"DET","WAS","Carson Wentz",0,0,2.13,"ED"
"11257","DeShon Elliott",0.9951867,-0.04727669,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.381,"S"
"11258","Jeffrey Okudah",0.9943908,0.06109918,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.381,"CB"
"11259","Malcolm Rodriguez",0.995987,-0.01607703,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.381,"LB"
"11260","Alex Anzalone",0.9946473,-0.01473727,2022,1,10,"DET","WAS","Carson Wentz",0,1,-0.381,"LB"
"11261","Will Harris",0.9942082,0.06128175,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.381,"CB"
"11262","Tracy Walker",0.9168223,0.03108771,2022,1,10,"DET","WAS","Carson Wentz",0,0,-0.381,"S"
"11263","Alex Anzalone",0.8932763,0.08663367,2022,2,8,"DET","WAS","Carson Wentz",0,0,-0.88,"LB"
"11264","DeShon Elliott",0.8489458,0.09896425,2022,2,8,"DET","WAS","Carson Wentz",0,0,-0.88,"S"
"11265","Tracy Walker",0.9978926,-0.04998256,2022,2,8,"DET","WAS","Carson Wentz",0,0,-0.88,"S"
"11266","Will Harris",0.9978926,-0.9424026,2022,2,8,"DET","WAS","Carson Wentz",-1,1,-0.88,"CB"
"11267","Julian Okwara",0.9951096,0.004890422,2022,2,8,"DET","WAS","Carson Wentz",0,0,-0.88,"ED"
"11268","Malcolm Rodriguez",0.9012299,0.07868008,2022,2,8,"DET","WAS","Carson Wentz",0,0,-0.88,"LB"
"11269","Jeffrey Okudah",0.996022,-0.940532,2022,2,8,"DET","WAS","Carson Wentz",-1,0,-0.88,"CB"
"11270","Mike Hughes",0.8866797,0.1688103,2022,3,13,"DET","WAS","Carson Wentz",0,0,-1.138,"CB"
"11271","Jeffrey Okudah",0.7728061,0.2826839,2022,3,13,"DET","WAS","Carson Wentz",1,1,-1.138,"CB"
"11272","Charles Harris",0.8258559,0.1741441,2022,3,13,"DET","WAS","Carson Wentz",0,0,-1.138,"ED"
"11273","Will Harris",0.9976391,0.05785095,2022,3,13,"DET","WAS","Carson Wentz",0,0,-1.138,"CB"
"11274","William Jackson III",0.912039,0.143451,2022,1,10,"WAS","DET","Jared Goff",0,0,-0.192,"CB"
"11275","Bobby McCain",0.8472859,0.1006241,2022,1,10,"WAS","DET","Jared Goff",0,0,-0.192,"S"
"11276","Darrick Forrest",0.882665,0.06524501,2022,1,10,"WAS","DET","Jared Goff",0.25,1,-0.192,"S"
"11277","Kendall Fuller",0.9987593,0.05673069,2022,1,10,"WAS","DET","Jared Goff",0,0,-0.192,"CB"
